dataset,comparison,LPIPS
coco_val2017,rpip,0.295271
coco_val2017,rpip,0.653765
coco_val2017,rpip,0.391886
coco_val2017,rpip,0.522480
coco_val2017,rpip,0.230224
coco_val2017,rpip,0.534830
coco_val2017,rpip,0.643592
coco_val2017,rpip,0.275590
coco_val2017,rpip,0.189557
coco_val2017,rpip,0.259070
coco_val2017,rpip,0.156329
coco_val2017,rpip,0.339857
coco_val2017,rpip,0.553765
coco_val2017,rpip,0.170870
coco_val2017,rpip,0.540603
coco_val2017,rpip,0.540619
coco_val2017,rpip,0.428418
coco_val2017,rpip,0.380099
coco_val2017,rpip,0.422054
coco_val2017,rpip,0.511760
coco_val2017,rpip,0.513693
coco_val2017,rpip,0.713053
coco_val2017,rpip,0.560537
coco_val2017,rpip,0.296573
coco_val2017,rpip,0.316611
coco_val2017,rpip,0.582637
coco_val2017,rpip,0.307873
coco_val2017,rpip,0.620363
coco_val2017,rpip,0.774418
coco_val2017,rpip,0.141847
coco_val2017,rpip,0.407857
coco_val2017,rpip,0.084871
coco_val2017,rpip,0.502720
coco_val2017,rpip,0.154993
coco_val2017,rpip,0.759865
coco_val2017,rpip,0.255402
coco_val2017,rpip,0.470676
coco_val2017,rpip,0.663160
coco_val2017,rpip,0.437833
coco_val2017,rpip,0.615048
coco_val2017,rpip,0.618511
coco_val2017,rpip,0.583899
coco_val2017,rpip,0.749940
coco_val2017,rpip,0.658721
coco_val2017,rpip,0.688256
coco_val2017,rpip,0.659170
coco_val2017,rpip,0.525136
coco_val2017,rpip,0.647620
coco_val2017,rpip,0.715822
coco_val2017,rpip,0.690038
coco_val2017,rpip,0.679103
coco_val2017,rpip,0.653421
coco_val2017,rpip,0.183058
coco_val2017,rpip,0.420446
coco_val2017,rpip,0.498187
coco_val2017,rpip,0.471157
coco_val2017,rpip,0.521361
coco_val2017,rpip,0.406375
coco_val2017,rpip,0.439555
coco_val2017,rpip,0.705183
coco_val2017,rpip,0.471615
coco_val2017,rpip,0.633298
coco_val2017,rpip,0.555955
coco_val2017,rpip,0.588777
coco_val2017,rpip,0.296745
coco_val2017,rpip,0.367810
coco_val2017,rpip,0.197025
coco_val2017,rpip,0.432836
coco_val2017,rpip,0.545409
coco_val2017,rpip,0.267081
coco_val2017,rpip,0.461116
coco_val2017,rpip,0.313417
coco_val2017,rpip,0.690607
coco_val2017,rpip,0.840820
coco_val2017,rpip,0.194410
coco_val2017,rpip,0.679505
coco_val2017,rpip,0.436846
coco_val2017,rpip,0.455372
coco_val2017,rpip,0.424834
coco_val2017,rpip,0.222612
coco_val2017,rpip,0.656973
coco_val2017,rpip,0.540836
coco_val2017,rpip,0.321987
coco_val2017,rpip,0.163438
coco_val2017,rpip,0.424576
coco_val2017,rpip,0.507931
coco_val2017,rpip,0.664721
coco_val2017,rpip,0.711624
coco_val2017,rpip,0.429938
coco_val2017,rpip,0.284071
coco_val2017,rpip,0.721946
coco_val2017,rpip,0.178655
coco_val2017,rpip,0.610294
coco_val2017,rpip,0.670228
coco_val2017,rpip,0.112571
coco_val2017,rpip,0.472002
coco_val2017,rpip,0.319333
coco_val2017,rpip,0.207935
coco_val2017,rpip,0.673837
coco_val2017,rpip,0.319586
coco_val2017,rpip,0.517222
coco_val2017,rpip,0.232244
coco_val2017,rpip,0.122337
coco_val2017,rpip,0.723446
coco_val2017,rpip,0.159099
coco_val2017,rpip,0.291401
coco_val2017,rpip,0.432773
coco_val2017,rpip,0.381491
coco_val2017,rpip,0.702968
coco_val2017,rpip,0.305231
coco_val2017,rpip,0.304764
coco_val2017,rpip,0.262738
coco_val2017,rpip,0.786051
coco_val2017,rpip,0.412116
coco_val2017,rpip,0.573434
coco_val2017,rpip,0.492093
coco_val2017,rpip,0.542366
coco_val2017,rpip,0.240329
coco_val2017,rpip,0.469157
coco_val2017,rpip,0.785945
coco_val2017,rpip,0.505929
coco_val2017,rpip,0.198274
coco_val2017,rpip,0.678790
coco_val2017,rpip,0.473184
coco_val2017,rpip,0.662119
coco_val2017,rpip,0.568777
coco_val2017,rpip,0.799378
coco_val2017,rpip,0.334951
coco_val2017,rpip,0.228079
coco_val2017,rpip,0.490782
coco_val2017,rpip,0.428114
coco_val2017,rpip,0.276679
coco_val2017,rpip,0.512205
coco_val2017,rpip,0.253984
coco_val2017,rpip,0.610747
coco_val2017,rpip,0.458460
coco_val2017,rpip,0.169017
coco_val2017,rpip,0.334505
coco_val2017,rpip,0.625480
coco_val2017,rpip,0.334248
coco_val2017,rpip,0.366278
coco_val2017,rpip,0.594080
coco_val2017,rpip,0.709943
coco_val2017,rpip,0.485826
coco_val2017,rpip,0.786433
coco_val2017,rpip,0.625403
coco_val2017,rpip,0.469260
coco_val2017,rpip,0.263983
coco_val2017,rpip,0.682194
coco_val2017,rpip,0.740641
coco_val2017,rpip,0.344339
coco_val2017,rpip,0.523771
coco_val2017,rpip,0.471672
coco_val2017,rpip,0.370466
coco_val2017,rpip,0.403556
coco_val2017,rpip,0.626418
coco_val2017,rpip,0.040328
coco_val2017,rpip,0.513041
coco_val2017,rpip,0.694862
coco_val2017,rpip,0.281709
coco_val2017,rpip,0.437057
coco_val2017,rpip,0.679334
coco_val2017,rpip,0.407797
coco_val2017,rpip,0.658550
coco_val2017,rpip,0.185044
coco_val2017,rpip,0.436002
coco_val2017,rpip,0.551950
coco_val2017,rpip,0.205307
coco_val2017,rpip,0.328021
coco_val2017,rpip,0.487979
coco_val2017,rpip,0.472307
coco_val2017,rpip,0.660950
coco_val2017,rpip,0.217273
coco_val2017,rpip,0.359243
coco_val2017,rpip,0.692108
coco_val2017,rpip,0.583580
coco_val2017,rpip,0.737818
coco_val2017,rpip,0.673657
coco_val2017,rpip,0.196125
coco_val2017,rpip,0.615630
coco_val2017,rpip,0.649417
coco_val2017,rpip,0.237617
coco_val2017,rpip,0.489819
coco_val2017,rpip,0.391787
coco_val2017,rpip,0.613971
coco_val2017,rpip,0.514462
coco_val2017,rpip,0.584587
coco_val2017,rpip,0.392803
coco_val2017,rpip,0.390284
coco_val2017,rpip,0.588369
coco_val2017,rpip,0.121281
coco_val2017,rpip,0.624107
coco_val2017,rpip,0.619573
coco_val2017,rpip,0.237950
coco_val2017,rpip,0.715871
coco_val2017,rpip,0.551464
coco_val2017,rpip,0.715585
coco_val2017,rpip,0.513332
coco_val2017,rpip,0.779088
coco_val2017,rpip,0.360462
coco_val2017,rpip,0.327562
coco_val2017,rpip,0.369935
coco_val2017,rpip,0.604611
coco_val2017,rpip,0.214493
coco_val2017,rpip,0.734967
coco_val2017,rpip,0.154217
coco_val2017,rpip,0.717439
coco_val2017,rpip,0.334356
coco_val2017,rpip,0.557970
coco_val2017,rpip,0.440702
coco_val2017,rpip,0.212639
coco_val2017,rpip,0.650507
coco_val2017,rpip,0.277911
coco_val2017,rpip,0.558035
coco_val2017,rpip,0.467248
coco_val2017,rpip,0.352626
coco_val2017,rpip,0.220800
coco_val2017,rpip,0.189445
coco_val2017,rpip,0.740900
coco_val2017,rpip,0.455423
coco_val2017,rpip,0.127960
coco_val2017,rpip,0.209917
coco_val2017,rpip,0.592945
coco_val2017,rpip,0.726964
coco_val2017,rpip,0.594290
coco_val2017,rpip,0.294014
coco_val2017,rpip,0.407912
coco_val2017,rpip,0.458421
coco_val2017,rpip,0.501788
coco_val2017,rpip,0.307020
coco_val2017,rpip,0.465916
coco_val2017,rpip,0.450185
coco_val2017,rpip,0.411065
coco_val2017,rpip,0.621195
coco_val2017,rpip,0.488991
coco_val2017,rpip,0.229403
coco_val2017,rpip,0.626640
coco_val2017,rpip,0.214613
coco_val2017,rpip,0.556610
coco_val2017,rpip,0.883970
coco_val2017,rpip,0.481667
coco_val2017,rpip,0.072258
coco_val2017,rpip,0.410402
coco_val2017,rpip,0.398403
coco_val2017,rpip,0.235333
coco_val2017,rpip,0.381148
coco_val2017,rpip,0.113407
coco_val2017,rpip,0.521139
coco_val2017,rpip,0.338619
coco_val2017,rpip,0.371707
imagenet_val,base,0.288206
imagenet_val,base,0.324162
imagenet_val,base,0.629291
imagenet_val,base,0.545927
imagenet_val,base,0.658068
imagenet_val,base,0.398453
imagenet_val,base,0.466695
imagenet_val,base,0.342953
imagenet_val,base,0.429974
imagenet_val,base,0.399932
imagenet_val,base,0.436504
imagenet_val,base,0.629436
imagenet_val,base,0.481324
imagenet_val,base,0.356636
imagenet_val,base,0.520700
imagenet_val,base,0.171392
imagenet_val,base,0.636237
imagenet_val,base,0.676508
imagenet_val,base,0.500480
imagenet_val,base,0.423205
imagenet_val,base,0.699395
imagenet_val,base,0.725514
imagenet_val,base,0.330914
imagenet_val,base,0.383169
imagenet_val,base,0.477374
imagenet_val,base,0.213870
imagenet_val,base,0.607709
imagenet_val,base,0.424853
imagenet_val,base,0.279904
imagenet_val,base,0.240811
imagenet_val,base,0.437422
imagenet_val,base,0.658044
imagenet_val,base,0.470950
imagenet_val,base,0.420613
imagenet_val,base,0.387636
imagenet_val,base,0.925015
imagenet_val,base,0.494509
imagenet_val,base,0.353040
imagenet_val,base,0.600548
imagenet_val,base,0.378637
imagenet_val,base,0.450205
imagenet_val,base,0.507031
imagenet_val,base,0.523646
imagenet_val,base,0.715067
imagenet_val,base,0.917074
imagenet_val,base,0.816552
imagenet_val,base,0.322606
imagenet_val,base,0.208900
imagenet_val,base,0.376560
imagenet_val,base,0.294350
imagenet_val,base,0.391696
imagenet_val,base,0.459977
imagenet_val,base,0.731043
imagenet_val,base,0.714025
imagenet_val,base,0.570117
imagenet_val,base,0.500166
imagenet_val,base,0.625010
imagenet_val,base,0.551218
imagenet_val,base,0.366914
imagenet_val,base,0.481439
imagenet_val,base,0.436036
imagenet_val,base,0.176536
imagenet_val,base,0.189458
imagenet_val,base,0.517166
imagenet_val,base,0.345940
imagenet_val,base,0.237765
imagenet_val,base,0.191405
imagenet_val,base,0.373125
imagenet_val,base,0.152308
imagenet_val,base,0.350805
imagenet_val,base,0.600384
imagenet_val,base,0.446096
imagenet_val,base,0.445935
imagenet_val,base,0.119606
imagenet_val,base,0.809852
imagenet_val,base,0.627783
imagenet_val,base,0.544511
imagenet_val,base,0.586501
imagenet_val,base,0.275895
imagenet_val,base,0.122577
imagenet_val,base,0.666059
imagenet_val,base,0.721558
imagenet_val,base,0.769991
imagenet_val,base,0.766286
imagenet_val,base,0.710233
imagenet_val,base,0.416626
imagenet_val,base,0.321187
imagenet_val,base,0.265070
imagenet_val,base,0.241712
imagenet_val,base,0.685570
imagenet_val,base,0.351923
imagenet_val,base,0.494945
imagenet_val,base,0.214606
imagenet_val,base,0.612444
imagenet_val,base,0.494056
imagenet_val,base,0.188422
imagenet_val,base,0.395137
imagenet_val,base,0.583675
imagenet_val,base,0.620495
imagenet_val,base,0.226688
imagenet_val,base,0.597056
imagenet_val,base,0.514074
imagenet_val,base,0.388449
imagenet_val,base,0.483654
imagenet_val,base,0.406363
imagenet_val,base,0.669498
imagenet_val,base,0.481121
imagenet_val,base,0.395978
imagenet_val,base,0.581120
imagenet_val,base,0.606550
imagenet_val,base,0.254641
imagenet_val,base,0.632602
imagenet_val,base,0.414540
imagenet_val,base,0.460366
imagenet_val,base,0.348390
imagenet_val,base,0.459393
imagenet_val,base,0.466650
imagenet_val,base,0.174925
imagenet_val,base,0.439458
imagenet_val,base,0.277846
imagenet_val,base,0.414630
imagenet_val,base,0.273421
imagenet_val,base,0.459681
imagenet_val,base,0.155388
imagenet_val,base,0.414190
imagenet_val,base,0.451995
imagenet_val,base,0.688738
imagenet_val,base,0.625115
imagenet_val,base,0.431911
imagenet_val,base,0.656125
imagenet_val,base,0.702938
imagenet_val,base,0.129238
imagenet_val,base,0.399150
imagenet_val,base,0.286037
imagenet_val,base,0.711304
imagenet_val,base,0.571109
imagenet_val,base,0.352116
imagenet_val,base,0.658567
imagenet_val,base,0.631342
imagenet_val,base,0.677285
imagenet_val,base,0.568512
imagenet_val,base,0.477108
imagenet_val,base,0.266409
imagenet_val,base,0.210197
imagenet_val,base,0.181480
imagenet_val,base,0.634322
imagenet_val,base,0.376104
imagenet_val,base,0.205309
imagenet_val,base,0.552849
imagenet_val,base,0.590566
imagenet_val,base,0.514120
imagenet_val,base,0.628823
imagenet_val,base,0.248181
imagenet_val,base,0.343213
imagenet_val,base,0.429840
imagenet_val,base,0.151835
imagenet_val,base,0.391919
imagenet_val,base,0.340768
imagenet_val,base,0.462219
imagenet_val,base,0.159871
imagenet_val,base,0.333302
imagenet_val,base,0.667789
imagenet_val,base,0.316375
imagenet_val,base,0.336396
imagenet_val,base,0.329137
imagenet_val,base,0.755198
imagenet_val,base,0.441645
imagenet_val,base,0.390415
imagenet_val,base,0.228170
imagenet_val,base,0.444960
imagenet_val,base,0.373080
imagenet_val,base,0.654846
imagenet_val,base,0.697093
imagenet_val,base,0.615338
imagenet_val,base,0.377175
imagenet_val,base,0.604078
imagenet_val,base,0.706065
imagenet_val,base,0.764469
imagenet_val,base,0.193882
imagenet_val,base,0.409632
imagenet_val,base,0.326805
imagenet_val,base,0.491352
imagenet_val,base,0.708906
imagenet_val,base,0.683011
imagenet_val,base,0.197750
imagenet_val,base,0.164682
imagenet_val,base,0.646923
imagenet_val,base,0.586205
imagenet_val,base,0.251634
imagenet_val,base,0.285975
imagenet_val,base,0.678282
imagenet_val,base,0.585440
imagenet_val,base,0.132269
imagenet_val,base,0.476594
imagenet_val,base,0.585213
imagenet_val,base,0.425304
imagenet_val,base,0.620256
imagenet_val,base,0.527593
imagenet_val,base,0.670511
imagenet_val,base,0.625682
imagenet_val,base,0.407806
imagenet_val,base,0.502934
imagenet_val,base,0.711735
imagenet_val,base,0.169324
imagenet_val,base,0.241421
imagenet_val,base,0.455508
imagenet_val,base,0.239835
imagenet_val,base,0.375447
imagenet_val,base,0.557026
imagenet_val,base,0.167718
imagenet_val,base,0.711030
imagenet_val,base,0.264761
imagenet_val,base,0.244313
imagenet_val,base,0.298890
imagenet_val,base,0.601673
imagenet_val,base,0.664784
imagenet_val,base,0.231089
imagenet_val,base,0.163251
imagenet_val,base,0.723106
imagenet_val,base,0.429030
imagenet_val,base,0.291906
imagenet_val,base,0.617595
imagenet_val,base,0.682772
imagenet_val,base,0.605090
imagenet_val,base,0.266563
imagenet_val,base,0.240104
imagenet_val,base,0.549768
imagenet_val,base,0.290183
imagenet_val,base,0.668367
imagenet_val,base,0.428775
imagenet_val,base,0.376742
imagenet_val,base,0.399652
imagenet_val,base,0.440993
imagenet_val,base,0.126835
imagenet_val,base,0.269392
imagenet_val,base,0.239546
imagenet_val,base,0.739539
imagenet_val,base,0.705594
imagenet_val,base,0.204348
imagenet_val,base,0.640288
imagenet_val,base,0.337657
imagenet_val,base,0.123161
imagenet_val,base,0.627880
imagenet_val,base,0.681286
imagenet_val,base,0.674053
imagenet_val,base,0.173409
imagenet_val,base,0.058382
imagenet_val,base,0.402571
imagenet_val,base,0.357620
imagenet_val,base,0.167367
imagenet_val,base,0.663188
imagenet_val,base,0.379714
imagenet_val,base,0.468132
imagenet_val,base,0.844976
imagenet_val,base,0.435230
imagenet_val,base,0.170023
imagenet_val,base,0.485084
imagenet_val,base,0.224873
imagenet_val,base,0.198739
imagenet_val,base,0.913104
imagenet_val,base,0.169423
imagenet_val,base,0.598277
imagenet_val,base,0.291669
imagenet_val,base,0.624747
imagenet_val,base,0.100244
imagenet_val,base,0.343012
imagenet_val,base,0.713585
imagenet_val,base,0.616305
imagenet_val,base,0.511260
imagenet_val,base,0.160177
imagenet_val,base,0.363291
imagenet_val,base,0.159257
imagenet_val,base,0.155136
imagenet_val,base,0.577753
imagenet_val,base,0.823274
imagenet_val,base,0.353916
imagenet_val,base,0.325808
imagenet_val,base,0.720688
imagenet_val,base,0.581756
imagenet_val,base,0.503209
imagenet_val,base,0.192776
imagenet_val,base,0.579415
imagenet_val,base,0.423245
imagenet_val,base,0.356776
imagenet_val,base,0.268236
imagenet_val,base,0.120878
imagenet_val,base,0.651599
imagenet_val,base,0.275514
imagenet_val,base,0.692800
imagenet_val,base,0.220750
imagenet_val,base,0.698891
imagenet_val,base,0.463831
imagenet_val,base,0.445265
imagenet_val,base,0.361674
imagenet_val,base,0.293648
imagenet_val,base,0.447317
imagenet_val,base,0.473963
imagenet_val,base,0.288590
imagenet_val,base,0.649918
imagenet_val,base,0.418455
imagenet_val,base,0.407737
imagenet_val,base,0.184217
imagenet_val,base,0.434629
imagenet_val,base,0.479038
imagenet_val,base,0.309444
imagenet_val,base,0.577589
imagenet_val,base,0.432270
imagenet_val,base,0.201004
imagenet_val,base,0.352656
imagenet_val,base,0.097711
imagenet_val,base,0.693295
imagenet_val,base,0.677293
imagenet_val,base,0.284612
imagenet_val,base,0.474210
imagenet_val,base,0.718106
imagenet_val,base,0.369091
imagenet_val,base,0.481427
imagenet_val,base,0.227894
imagenet_val,base,0.502237
imagenet_val,base,0.362495
imagenet_val,base,0.447278
imagenet_val,base,0.203304
imagenet_val,base,0.483221
imagenet_val,base,0.386890
imagenet_val,base,0.358368
imagenet_val,base,0.546134
imagenet_val,base,0.609531
imagenet_val,base,0.570394
imagenet_val,base,0.173723
imagenet_val,base,0.567366
imagenet_val,base,0.386115
imagenet_val,base,0.534351
imagenet_val,base,0.565213
imagenet_val,base,0.470965
imagenet_val,base,0.783670
imagenet_val,base,0.214065
imagenet_val,base,0.747241
imagenet_val,base,0.635254
imagenet_val,base,0.541377
imagenet_val,base,0.377501
imagenet_val,base,0.154528
imagenet_val,base,0.463691
imagenet_val,base,0.498870
imagenet_val,base,0.336240
imagenet_val,base,0.295458
imagenet_val,base,0.147011
imagenet_val,base,0.610232
imagenet_val,base,0.249409
imagenet_val,base,0.076763
imagenet_val,base,0.096687
imagenet_val,base,0.202837
imagenet_val,base,0.707067
imagenet_val,base,0.281990
imagenet_val,base,0.571176
imagenet_val,base,0.586388
imagenet_val,base,0.568203
imagenet_val,base,0.202144
imagenet_val,base,0.576305
imagenet_val,base,0.405067
imagenet_val,base,0.099356
imagenet_val,base,0.286142
imagenet_val,base,0.773549
imagenet_val,base,0.333649
imagenet_val,base,0.293450
imagenet_val,base,0.149767
imagenet_val,base,0.203230
imagenet_val,base,0.790928
imagenet_val,base,0.502603
imagenet_val,base,0.694002
imagenet_val,base,0.202601
imagenet_val,base,0.420103
imagenet_val,base,0.268700
imagenet_val,base,0.338021
imagenet_val,base,0.255659
imagenet_val,base,0.722250
imagenet_val,base,0.523442
imagenet_val,base,0.652481
imagenet_val,base,0.328795
imagenet_val,base,0.336975
imagenet_val,base,0.458321
imagenet_val,base,0.249226
imagenet_val,base,0.677933
imagenet_val,base,0.319481
imagenet_val,base,0.123162
imagenet_val,base,0.902739
imagenet_val,base,0.154218
imagenet_val,base,0.484774
imagenet_val,base,0.559286
imagenet_val,base,0.269567
imagenet_val,base,0.779926
imagenet_val,base,0.302589
imagenet_val,base,0.704540
imagenet_val,base,0.682455
imagenet_val,base,0.420543
imagenet_val,base,0.285989
imagenet_val,base,0.235080
imagenet_val,base,0.731555
imagenet_val,base,0.560810
imagenet_val,base,0.420782
imagenet_val,base,0.436530
imagenet_val,base,0.655222
imagenet_val,base,0.520146
imagenet_val,base,0.578829
imagenet_val,base,0.644480
imagenet_val,base,0.413748
imagenet_val,base,0.503081
imagenet_val,base,0.621545
imagenet_val,base,0.413169
imagenet_val,base,0.355860
imagenet_val,base,0.594813
imagenet_val,base,0.539118
imagenet_val,base,0.576465
imagenet_val,base,0.644005
imagenet_val,base,0.632279
imagenet_val,base,0.389346
imagenet_val,base,0.607305
imagenet_val,base,0.861413
imagenet_val,base,0.250336
imagenet_val,base,0.663586
imagenet_val,base,0.533775
imagenet_val,base,0.767147
imagenet_val,base,0.166832
imagenet_val,base,0.549822
imagenet_val,base,0.181010
imagenet_val,base,0.202704
imagenet_val,base,0.649932
imagenet_val,base,0.654888
imagenet_val,base,0.647360
imagenet_val,base,0.463182
imagenet_val,base,0.406891
imagenet_val,base,0.507049
imagenet_val,base,0.696432
imagenet_val,base,0.163446
imagenet_val,base,0.648081
imagenet_val,base,0.381416
imagenet_val,base,0.424305
imagenet_val,base,0.386153
imagenet_val,base,0.391634
imagenet_val,base,0.322830
imagenet_val,base,0.630639
imagenet_val,base,0.576564
imagenet_val,base,0.494872
imagenet_val,base,0.158997
imagenet_val,base,0.255364
imagenet_val,base,0.602610
imagenet_val,base,0.181678
imagenet_val,base,0.282268
imagenet_val,base,0.134497
imagenet_val,base,0.711459
imagenet_val,base,0.407295
imagenet_val,base,0.705447
imagenet_val,base,0.294927
imagenet_val,base,0.748149
imagenet_val,base,0.347372
imagenet_val,base,0.677215
imagenet_val,base,0.812766
imagenet_val,base,0.445202
imagenet_val,base,0.153201
imagenet_val,base,0.294685
imagenet_val,base,0.326699
imagenet_val,base,0.195335
imagenet_val,base,0.465752
imagenet_val,base,0.823826
imagenet_val,base,0.318538
imagenet_val,base,0.645754
imagenet_val,base,0.598786
imagenet_val,base,0.335041
imagenet_val,base,0.531874
imagenet_val,base,0.655339
imagenet_val,base,0.455452
imagenet_val,base,0.696190
imagenet_val,base,0.187522
imagenet_val,base,0.357798
imagenet_val,base,0.695564
imagenet_val,base,0.283910
imagenet_val,base,0.525683
imagenet_val,base,0.723264
imagenet_val,base,0.784656
imagenet_val,base,0.107949
imagenet_val,base,0.814560
imagenet_val,base,0.534619
imagenet_val,base,0.377284
imagenet_val,base,0.635572
imagenet_val,base,0.281992
imagenet_val,base,0.739284
imagenet_val,base,0.663621
imagenet_val,base,0.708212
imagenet_val,base,0.377077
imagenet_val,base,0.448964
imagenet_val,base,0.436763
imagenet_val,base,0.142942
imagenet_val,base,0.688210
imagenet_val,base,0.294599
imagenet_val,base,0.246217
imagenet_val,base,0.640264
imagenet_val,base,0.597722
imagenet_val,base,0.353693
imagenet_val,base,0.416840
imagenet_val,base,0.288058
imagenet_val,base,0.308024
imagenet_val,base,0.581356
imagenet_val,base,0.650010
imagenet_val,base,0.692301
imagenet_val,base,0.727172
imagenet_val,base,0.277346
imagenet_val,base,0.683657
imagenet_val,base,0.651806
imagenet_val,base,0.282737
imagenet_val,base,0.438581
imagenet_val,base,0.296390
imagenet_val,base,0.320657
imagenet_val,base,0.154193
imagenet_val,base,0.754287
imagenet_val,base,0.456661
imagenet_val,base,0.485391
imagenet_val,base,0.442763
imagenet_val,base,0.373811
imagenet_val,base,0.405833
imagenet_val,base,0.371978
imagenet_val,base,0.255814
imagenet_val,base,0.318430
imagenet_val,base,0.178621
imagenet_val,base,0.428623
imagenet_val,base,0.361118
imagenet_val,base,0.340177
imagenet_val,base,0.696558
imagenet_val,base,0.252082
imagenet_val,base,0.499960
imagenet_val,base,0.308043
imagenet_val,base,0.258210
imagenet_val,base,0.590971
imagenet_val,base,0.152428
imagenet_val,base,0.287535
imagenet_val,base,0.836294
imagenet_val,base,0.573241
imagenet_val,base,0.742435
imagenet_val,base,0.286570
imagenet_val,base,0.085849
imagenet_val,base,0.459331
imagenet_val,base,0.058709
imagenet_val,base,0.335361
imagenet_val,base,0.550400
imagenet_val,base,0.434996
imagenet_val,base,0.632072
imagenet_val,base,0.774152
imagenet_val,base,0.726346
imagenet_val,base,0.422805
imagenet_val,base,0.319136
imagenet_val,base,0.521699
imagenet_val,base,0.482794
imagenet_val,base,0.506829
imagenet_val,base,0.754847
imagenet_val,base,0.523887
imagenet_val,base,0.384354
imagenet_val,base,0.281911
imagenet_val,base,0.083831
imagenet_val,base,0.301390
imagenet_val,base,0.201149
imagenet_val,base,0.194646
imagenet_val,base,0.696730
imagenet_val,base,0.130877
imagenet_val,base,0.575306
imagenet_val,base,0.503316
imagenet_val,base,0.318919
imagenet_val,base,0.407258
imagenet_val,base,0.684307
imagenet_val,base,0.398242
imagenet_val,base,0.031147
imagenet_val,base,0.654016
imagenet_val,base,0.656797
imagenet_val,base,0.255422
imagenet_val,base,0.180216
imagenet_val,base,0.255351
imagenet_val,base,0.377542
imagenet_val,base,0.435722
imagenet_val,base,0.632886
imagenet_val,base,0.202358
imagenet_val,base,0.555189
imagenet_val,base,0.687603
imagenet_val,base,0.349523
imagenet_val,base,0.579434
imagenet_val,base,0.463723
imagenet_val,base,0.440853
imagenet_val,base,0.383100
imagenet_val,base,0.329250
imagenet_val,base,0.647444
imagenet_val,base,0.629344
imagenet_val,base,0.603186
imagenet_val,base,0.307071
imagenet_val,base,0.440736
imagenet_val,base,0.662236
imagenet_val,base,0.349579
imagenet_val,base,0.308237
imagenet_val,base,0.679920
imagenet_val,base,0.605840
imagenet_val,base,0.250316
imagenet_val,base,0.250431
imagenet_val,base,0.419691
imagenet_val,base,0.351776
imagenet_val,base,0.244754
imagenet_val,base,0.211629
imagenet_val,base,0.399445
imagenet_val,base,0.517506
imagenet_val,base,0.158442
imagenet_val,base,0.203345
imagenet_val,base,0.764354
imagenet_val,base,0.321044
imagenet_val,base,0.508565
imagenet_val,base,0.182810
imagenet_val,base,0.334755
imagenet_val,base,0.210816
imagenet_val,base,0.522045
imagenet_val,base,0.444690
imagenet_val,base,0.217249
imagenet_val,base,0.685854
imagenet_val,base,0.358067
imagenet_val,base,0.377198
imagenet_val,base,0.778617
imagenet_val,base,0.341920
imagenet_val,base,0.193567
imagenet_val,base,0.641008
imagenet_val,base,0.210067
imagenet_val,base,0.628117
imagenet_val,base,0.447774
imagenet_val,base,0.195272
imagenet_val,base,0.663859
imagenet_val,base,0.696716
imagenet_val,base,0.582458
imagenet_val,base,0.534179
imagenet_val,base,0.424216
imagenet_val,base,0.532302
imagenet_val,base,0.194963
imagenet_val,base,0.331459
imagenet_val,base,0.271589
imagenet_val,base,0.397643
imagenet_val,base,0.659986
imagenet_val,base,0.557596
imagenet_val,base,0.215963
imagenet_val,base,0.136019
imagenet_val,base,0.451712
imagenet_val,repaint,0.369305
imagenet_val,repaint,0.464511
imagenet_val,repaint,0.574388
imagenet_val,repaint,0.548430
imagenet_val,repaint,0.771932
imagenet_val,repaint,0.433238
imagenet_val,repaint,0.509842
imagenet_val,repaint,0.241245
imagenet_val,repaint,0.438906
imagenet_val,repaint,0.410363
imagenet_val,repaint,0.573259
imagenet_val,repaint,0.704836
imagenet_val,repaint,0.556572
imagenet_val,repaint,0.361873
imagenet_val,repaint,0.538107
imagenet_val,repaint,0.196611
imagenet_val,repaint,0.599205
imagenet_val,repaint,0.793400
imagenet_val,repaint,0.389004
imagenet_val,repaint,0.533448
imagenet_val,repaint,0.785048
imagenet_val,repaint,0.937395
imagenet_val,repaint,0.405854
imagenet_val,repaint,0.775446
imagenet_val,repaint,0.622446
imagenet_val,repaint,0.265819
imagenet_val,repaint,0.773829
imagenet_val,repaint,0.445684
imagenet_val,repaint,0.270887
imagenet_val,repaint,0.217440
imagenet_val,repaint,0.495907
imagenet_val,repaint,0.794599
imagenet_val,repaint,0.494371
imagenet_val,repaint,0.478175
imagenet_val,repaint,0.662106
imagenet_val,repaint,0.857281
imagenet_val,repaint,0.667739
imagenet_val,repaint,0.617050
imagenet_val,repaint,0.592080
imagenet_val,repaint,0.378466
imagenet_val,repaint,0.800680
imagenet_val,repaint,0.546360
imagenet_val,repaint,0.483062
imagenet_val,repaint,0.732601
imagenet_val,repaint,0.429905
imagenet_val,repaint,0.540323
imagenet_val,repaint,0.389356
imagenet_val,repaint,0.215830
imagenet_val,repaint,0.625979
imagenet_val,repaint,0.344444
imagenet_val,repaint,0.473333
imagenet_val,repaint,0.876155
imagenet_val,repaint,0.497411
imagenet_val,repaint,0.649846
imagenet_val,repaint,0.645303
imagenet_val,repaint,0.466623
imagenet_val,repaint,0.644573
imagenet_val,repaint,0.752629
imagenet_val,repaint,0.318942
imagenet_val,repaint,0.576700
imagenet_val,repaint,0.477994
imagenet_val,repaint,0.192992
imagenet_val,repaint,0.667651
imagenet_val,repaint,0.725408
